inst_nm,inst_code,appl_code,kind_code,tx_code,upmu_nm
KSNET,136,SKE0,0800,300,[300]업무종료
KSNET,136,SKE0,0800,800,[800]테스트콜
KSNET,136,SKE0,0810,100,[100]업무개시
KSNET,136,SKE0,0810,300,[300]업무종료
KSNET,136,SKE0,0810,800,[800]테스트콜
KSNET,136,SKE1,0800,800,[800]테스트콜
KSNET,136,SKE1,0810,800,[800]테스트콜
금융결제원,140,R620,0200,200304,[200304]사고신고통지
금융결제원,140,R620,0500,500001,[500001]미통지전송시작
금융결제원,140,R620,0800,100101,[100101]업무개시
금융결제원,140,R620,0800,100102,[100102]업무종료
금융결제원,140,R620,0800,100201,[100201]시스템장애
금융결제원,140,R620,0800,100202,[100202]시스템장애회복
금융결제원,140,R620,0800,100203,[100203]시스템점검시작
금융결제원,140,R620,0800,100204,[100204]시스템점검종료
금융결제원,140,R620,0800,100301,[100301]기관상태확인
금융결제원,140,R620,0800,100302,[100302]회선상태
금융결제원,140,R620,1000,100302,[100302]회선상태
금융결제원,140,RKF0,0200,290001,[290001]잔고이전수취계좌확인조회
금융결제원,140,RKF0,0200,400013,[400013]지급정지 대상 계좌 내역 조회
금융결제원,140,RKF0,0200,420001,[420001]보유계좌요약조회
금융결제원,140,RKF0,0200,420003,[420003]보유계좌내역조회
금융결제원,140,RKF0,0200,510001,[510001]피해예방지급정지
금융결제원,140,RKF0,0200,520001,[520001]계좌해지조회
금융결제원,140,RKF0,0200,520002,[520002]계좌해지및잔고이전
금융결제원,140,RKF0,0200,520003,[520003]계좌해지가능여부조회
금융결제원,140,RKF0,0200,890001,[890001]투자자성향정보조회
금융결제원,140,RKF0,7700,000301,[000301]TESTCALL
금융결제원,140,RKF0,9200,490004,[490004]보유계좌내역일괄조회
금융결제원,140,RKF0,9200,510001,[510001]피해예방지급정지
금융결제원,140,RKF0,E200,510001,[510001]피해예방지급정지
금융결제원,140,RKF1,0200,003000,[003000]결제관련
금융결제원,140,RKF1,0800,001000,[001000]업무개시
금융결제원,140,RKF1,0800,002000,[002000]종료
금융결제원,140,RKF1,0800,002100,[002100]종료예고
금융결제원,140,RKF1,0800,003000,[003000]TESTCALL
금융결제원,140,RKF1,0800,004000,[004000]시스템장애
금융결제원,140,RKF1,0800,005000,[005000]시스템회복
금융결제원,140,RKF2,0200,010100,[010100]현금지급
금융결제원,140,RKF2,0200,012201,[012201]점외현금지급(시간내)
금융결제원,140,RKF2,0200,012301,[012301]점외현금지급(시간외)
금융결제원,140,RKF2,0200,310100,[310100]잔액조회
금융결제원,140,RKF2,0200,310120,[310120]수취조회(동행이체)
금융결제원,140,RKF2,0200,310126,[310126]수취조회(입금이체)
금융결제원,140,RKF2,0200,310128,[310128]수취조회(출금이체)
금융결제원,140,RKF2,0200,310140,[310140]수취조회(3행이체)
금융결제원,140,RKF2,0200,310150,[310150]수취조회(현금입금)
금융결제원,140,RKF2,0200,310170,[310170]고지조회(타행납부)
금융결제원,140,RKF2,0200,312401,[312401]점외잔액조회
금융결제원,140,RKF2,0200,315120,[315120]수수료조회
금융결제원,140,RKF2,0200,315221,[315221]점외수수료조회(시간내)
금융결제원,140,RKF2,0200,315321,[315321]점외수수료조회(시간외)
금융결제원,140,RKF2,0200,400100,[400100]동행이체
금융결제원,140,RKF2,0200,400120,[400120]입금이체입금
금융결제원,140,RKF2,0200,402100,[402100]출금이체출금
금융결제원,140,RKF2,0200,404100,[404100]3행이체
금융결제원,140,RKF2,0200,470100,[470100]타행납부
금융결제원,140,RKF2,0200,490100,[490100]무인수납
금융결제원,140,RKF2,0200,500100,[500100]현금입금
금융결제원,140,RKF2,0800,001,[001]개시
금융결제원,140,RKF2,0800,002,[002]종료예고
금융결제원,140,RKF2,0800,040,[040]종료
금융결제원,140,RKF2,0800,050,[050]순채무한도조회
금융결제원,140,RKF2,0800,301,[301]회선시험
금융결제원,140,RKF2,0800,888,[888]장애회복
금융결제원,140,RKF2,0800,999,[999]장애통보
금융결제원,140,RKF2,8000,010100,[010100]집계통보(현금지급)
금융결제원,140,RKF2,8000,012201,[012201]집계통보(점외현금지급)
금융결제원,140,RKF2,8000,400100,[400100]집계통보(동행이체)
금융결제원,140,RKF2,8000,400120,[400120]집계통보(입금이체)
금융결제원,140,RKF2,8000,402100,[402100]집계통보(출금이체)
금융결제원,140,RKF2,8000,404100,[404100]집계통보(3행이체)
금융결제원,140,RKF2,8000,460000,[460000]집계통보(동행납부)
금융결제원,140,RKF2,8000,470100,[470100]집계통보(타행납부)
금융결제원,140,RKF2,8000,490100,[490100]집계통보(무인수납)
금융결제원,140,RKF2,8000,500100,[500100]집계통보(현금입금)
금융결제원,140,RKF2,9200,010100,[010100]현금지급
금융결제원,140,RKF2,9200,310060,[310060]고지조회(동행납부)
금융결제원,140,RKF2,9200,310100,[310100]잔액조회
금융결제원,140,RKF2,9200,310120,[310120]수취조회(동행이체)
금융결제원,140,RKF2,9200,310126,[310126]수취조회(입금이체)
금융결제원,140,RKF2,9200,310128,[310128]수취조회(출금이체)
금융결제원,140,RKF2,9200,310140,[310140]수취조회(3행이체)
금융결제원,140,RKF2,9200,310150,[310150]수취조회(현금입금)
금융결제원,140,RKF2,9200,310170,[310170]고지조회(타행납부)
금융결제원,140,RKF2,9200,312000,[312000]결과조회(현금지급)
금융결제원,140,RKF2,9200,312200,[312200]결과조회(현금입금)
금융결제원,140,RKF2,9200,312300,[312300]결과조회(지로납부)
금융결제원,140,RKF2,9200,312500,[312500]결과조회(동행이체)
금융결제원,140,RKF2,9200,312700,[312700]결과조회(입금이체)
금융결제원,140,RKF2,9200,312800,[312800]결과조회(3행이체)
금융결제원,140,RKF2,9200,312900,[312900]결과조회(출금이체)
금융결제원,140,RKF2,9200,315120,[315120]수수료조회
금융결제원,140,RKF2,9200,400100,[400100]동행이체
금융결제원,140,RKF2,9200,400120,[400120]입금이체출금
금융결제원,140,RKF2,9200,402100,[402100]출금이체입금
금융결제원,140,RKF2,9200,404100,[404100]3행이체
금융결제원,140,RKF2,9200,460000,[460000]동행납부
금융결제원,140,RKF2,9200,470100,[470100]타행납부
금융결제원,140,RKF2,9200,500100,[500100]현금입금
금융결제원,140,RKF2,9800,001,[001]재개시
금융결제원,140,RKF2,9800,050,[050]순채무한도조회
금융결제원,140,RKF2,9800,060,[060]은행상태확인
금융결제원,140,RKF2,9800,301,[301]회선시험
금융결제원,140,RKF2,9800,888,[888]장애회복
금융결제원,140,RKF2,9800,999,[999]장애통보
금융결제원,140,RKF2,E000,010100,[010100]집계통보(현금지급)
금융결제원,140,RKF2,E000,012201,[012201]집계통보(점외현금지급)
금융결제원,140,RKF2,E000,400100,[400100]집계통보(동행이체)
금융결제원,140,RKF2,E000,400120,[400120]집계통보(입금이체)
금융결제원,140,RKF2,E000,402100,[402100]집계통보(출금이체)
금융결제원,140,RKF2,E000,404100,[404100]집계통보(3행이체)
금융결제원,140,RKF2,E000,460000,[460000]집계통보(동행납부)
금융결제원,140,RKF2,E000,470100,[470100]집계통보(타행납부)
금융결제원,140,RKF2,E000,490100,[490100]집계통보(무인수납)
금융결제원,140,RKF2,E000,500100,[500100]집계통보(현금입금)
금융결제원,140,RKF2,E200,010100,[010100]현금지급
금융결제원,140,RKF2,E200,012201,[012201]점외현금지급(시간내)
금융결제원,140,RKF2,E200,012301,[012301]점외현금지급(시간외)
금융결제원,140,RKF2,E200,310100,[310100]잔액조회
금융결제원,140,RKF2,E200,310120,[310120]수취조회(동행이체)
금융결제원,140,RKF2,E200,310126,[310126]수취조회(입금이체)
금융결제원,140,RKF2,E200,310128,[310128]수취조회(출금이체)
금융결제원,140,RKF2,E200,310140,[310140]수취조회(3행이체)
금융결제원,140,RKF2,E200,310150,[310150]수취조회(현금입금)
금융결제원,140,RKF2,E200,310170,[310170]고지조회(타행납부)
금융결제원,140,RKF2,E200,312401,[312401]점외잔액조회
금융결제원,140,RKF2,E200,315120,[315120]수수료조회
금융결제원,140,RKF2,E200,315221,[315221]점외수수료조회(시간내)
금융결제원,140,RKF2,E200,315321,[315321]점외수수료조회(시간외)
금융결제원,140,RKF2,E200,400100,[400100]동행이체
금융결제원,140,RKF2,E200,400120,[400120]입금이체입금
금융결제원,140,RKF2,E200,402100,[402100]출금이체출금
금융결제원,140,RKF2,E200,404100,[404100]3행이체
금융결제원,140,RKF2,E200,470100,[470100]타행납부
금융결제원,140,RKF2,E200,490100,[490100]무인수납
금융결제원,140,RKF2,E200,500100,[500100]현금입금
금융결제원,140,RKF2,E400,010100,[010100]현금지급취소
금융결제원,140,RKF2,E400,400100,[400100]동행이체취소
금융결제원,140,RKF2,E400,402100,[402100]출금이체입금취소
금융결제원,140,RKF2,E401,010100,[010100]현금지급취소
금융결제원,140,RKF2,E401,400100,[400100]동행이체취소
금융결제원,140,RKF2,E401,402100,[402100]출금이체입금취소
금융결제원,140,RKF2,E500,010100,[010100]현금지급취소
금융결제원,140,RKF2,E500,012201,[012201]점외현금지급취소(시간내)
금융결제원,140,RKF2,E500,012301,[012301]점외현금지급취소(시간외)
금융결제원,140,RKF2,E500,400100,[400100]동행이체취소
금융결제원,140,RKF2,E500,400120,[400120]입금이체입금취소
금융결제원,140,RKF2,E500,402100,[402100]출금이체취소
금융결제원,140,RKF2,E500,404100,[404100]3행이체취소
금융결제원,140,RKF2,E500,470100,[470100]타행납부취소
금융결제원,140,RKF2,E800,001,[001]개시
금융결제원,140,RKF2,E800,002,[002]종료예고
금융결제원,140,RKF2,E800,040,[040]종료
금융결제원,140,RKF2,E800,050,[050]순채무한도조회
금융결제원,140,RKF2,E800,301,[301]회선시험
금융결제원,140,RKF2,E800,888,[888]장애회복
금융결제원,140,RKF2,E800,999,[999]장애통보
금융결제원,140,RKF2,T400,010100,[010100]현금지급취소
금융결제원,140,RKF2,T400,012201,[012201]점외현금지급취소(시간내)
금융결제원,140,RKF2,T400,012301,[012301]점외현금지급취소(시간외)
금융결제원,140,RKF2,T400,400100,[400100]동행이체취소
금융결제원,140,RKF2,T400,400120,[400120]입금이체입금취소
금융결제원,140,RKF2,T400,402100,[402100]출금이체출금취소
금융결제원,140,RKF2,T400,404100,[404100]3행이체취소
금융결제원,140,RKF2,T400,470100,[470100]타행납부취소
금융결제원,140,RKF2,T800,060,[060]은행상태확인
금융결제원,140,RKF3,0200,300000,[300000]수취조회
금융결제원,140,RKF3,0200,400000,[400000]타행이체
금융결제원,140,RKF3,0400,400000,[400000]타행이체취소
금융결제원,140,RKF3,0700,400000,[400000]집계통보
금융결제원,140,RKF3,0800,001000,[001000]개시
금융결제원,140,RKF3,0800,002000,[002000]종료
금융결제원,140,RKF3,0800,003000,[003000]장애통보
금융결제원,140,RKF3,0800,005000,[005000]장애회복
금융결제원,140,RKF3,0800,201000,[201000]종료예고
금융결제원,140,RKF3,0800,301000,[301000]회선시험
금융결제원,140,RKF3,9200,300000,[300000]수취조회
금융결제원,140,RKF3,9200,400000,[400000]타행이체
금융결제원,140,RKF3,9200,500000,[500000]수표조회
금융결제원,140,RKF3,9200,600000,[600000]처리결과조회
금융결제원,140,RKF3,9400,400000,[400000]타행이체취소
금융결제원,140,RKF3,9800,001000,[001000]재개시
금융결제원,140,RKF3,9800,003000,[003000]장애통보
금융결제원,140,RKF3,9800,005000,[005000]장애회복
금융결제원,140,RKF3,9800,301000,[301000]회선시험
금융결제원,140,RKF3,9800,302000,[302000]은행상태확인
금융결제원,140,RKF3,E200,300000,[300000]수취조회
금융결제원,140,RKF3,E200,400000,[400000]타행이체
금융결제원,140,RKF3,E404,400000,[400000]타행이체취소
금융결제원,140,RKF3,E700,400000,[400000]집계통보
금융결제원,140,RKF3,E800,001000,[001000]개시
금융결제원,140,RKF3,E800,002000,[002000]종료
금융결제원,140,RKF3,E800,003000,[003000]장애통보
금융결제원,140,RKF3,E800,005000,[005000]장애회복
금융결제원,140,RKF3,E800,201000,[201000]종료예고
금융결제원,140,RKF3,E800,301000,[301000]회선시험
금융결제원,140,RKF3,T200,400000,[400000]타행이체(지연응답)
금융결제원,140,RKF3,T800,302000,[302000]은행상태확인
금융결제원,140,RKF4,0200,200,[200]타행환입금
금융결제원,140,RKF4,0200,500,[500]타행환수취조회
금융결제원,140,RKF4,0400,200,[200]타행환입금취소
금융결제원,140,RKF4,0400,400,[400]부도출금
금융결제원,140,RKF4,0700,100,[100]차변집계
금융결제원,140,RKF4,0700,200,[200]대변집계
금융결제원,140,RKF4,0800,100,[100]개시
금융결제원,140,RKF4,0800,200,[200]종료예고
금융결제원,140,RKF4,0800,201,[201]종료
금융결제원,140,RKF4,0800,300,[300]회선시험
금융결제원,140,RKF4,0800,400,[400]장애통보
금융결제원,140,RKF4,0800,500,[500]장애회복
금융결제원,140,RKF4,0800,600,[600]운영시간연장처리
금융결제원,140,RKF4,0800,901,[901]결번지시
금융결제원,140,RKF4,0800,904,[904]은행별타점권연장지시
금융결제원,140,RKF4,0800,905,[905]은행별타점권재연장지시
금융결제원,140,RKF4,0800,906,[906]전국교환소타점권연장지시
금융결제원,140,RKF4,0800,907,[907]전국교환소타점권재연장지시
금융결제원,140,RKF4,9200,200,[200]타행환입금
금융결제원,140,RKF4,9200,300,[300]수표조회
금융결제원,140,RKF4,9200,400,[400]처리결과조회
금융결제원,140,RKF4,9200,500,[500]타행환수취조회
금융결제원,140,RKF4,9400,200,[200]타행환입금취소
금융결제원,140,RKF4,9800,101,[101]재개시
금융결제원,140,RKF4,9800,300,[300]회선시험
금융결제원,140,RKF4,9800,400,[400]장애통보
금융결제원,140,RKF4,9800,500,[500]장애회복
금융결제원,140,RKF4,9800,901,[901]결번요구
금융결제원,140,RKF4,E200,200,[200]타행환입금
금융결제원,140,RKF4,E200,500,[500]타행환수취조회
금융결제원,140,RKF4,E404,200,[200]타행환입금취소
금융결제원,140,RKF4,E404,400,[400]부도출금
금융결제원,140,RKF4,E700,100,[100]차변집계
금융결제원,140,RKF4,E700,200,[200]대변집계
금융결제원,140,RKF4,E800,100,[100]개시
금융결제원,140,RKF4,E800,200,[200]종료예고
금융결제원,140,RKF4,E800,201,[201]종료
금융결제원,140,RKF4,E800,300,[300]회선시험
금융결제원,140,RKF4,E800,400,[400]장애통보
금융결제원,140,RKF4,E800,500,[500]장애회복
금융결제원,140,RKF4,E800,600,[600]운영시간연장처리
금융결제원,140,RKF4,E800,901,[901]결번지시
금융결제원,140,RKF4,E800,904,[904]은행별타점권연장지시
금융결제원,140,RKF4,E800,905,[905]은행별타점권재연장지시
금융결제원,140,RKF4,E800,906,[906]전국교환소타점권연장지시
금융결제원,140,RKF4,E800,907,[907]전국교환소타점권재연장지시
금융결제원,140,RKF4,T200,200,[200]타행환입금(불능통보)
금융결제원,140,RKF5,0200,101000,[101000]자동납부신규조회
금융결제원,140,RKF5,0200,102000,[102000]자동납부신규등록
금융결제원,140,RKF5,0200,103000,[103000]자동납부신규등록확인조회
금융결제원,140,RKF5,0200,111000,[111000]자동납부해지조회
금융결제원,140,RKF5,0200,112000,[112000]자동납부해지등록
금융결제원,140,RKF5,0200,113000,[113000]자동납부해지등록확인조회
금융결제원,140,RKF5,0200,201000,[201000]인터넷지로자동납부신규조회
금융결제원,140,RKF5,0200,202000,[202000]인터넷지로자동납부신규등록
금융결제원,140,RKF5,0200,211000,[211000]인터넷지로자동납부해지조회
금융결제원,140,RKF5,0200,212000,[212000]인터넷지로자동납부해지등록
금융결제원,140,RKF5,0200,301000,[301000]출금은행변경조회
금융결제원,140,RKF5,0200,302000,[302000]출금은행변경등록
금융결제원,140,RKF5,0200,303000,[303000]출금은행변경등록확인조회
금융결제원,140,RKF5,0700,994001,[994001]자동납부신청등록거래
금융결제원,140,RKF5,0800,000001,[000001]개시
금융결제원,140,RKF5,0800,000004,[000004]종료
금융결제원,140,RKF5,0800,000301,[000301]회선시험
금융결제원,140,RKF5,9200,101000,[101000]자동납부신규조회
금융결제원,140,RKF5,9200,102000,[102000]자동납부신규등록
금융결제원,140,RKF5,9200,103000,[103000]자동납부신규등록확인조회
금융결제원,140,RKF5,9200,111000,[111000]자동납부해지조회
금융결제원,140,RKF5,9200,112000,[112000]자동납부해지등록
금융결제원,140,RKF5,9200,113000,[113000]자동납부해지등록확인조회
금융결제원,140,RKF5,9200,121000,[121000]자동납부변경조회
금융결제원,140,RKF5,9200,122000,[122000]자동납부변경등록
금융결제원,140,RKF5,9200,123000,[123000]자동납부변경등록확인조회
금융결제원,140,RKF5,9200,301000,[301000]출금은행변경조회
금융결제원,140,RKF5,9200,302000,[302000]출금은행변경등록
금융결제원,140,RKF5,9200,303000,[303000]출금은행변경등록확인조회
금융결제원,140,RKF5,9800,000301,[000301]회선시험
금융결제원,140,RKF5,E200,101000,[101000]자동납부신규조회
금융결제원,140,RKF5,E200,102000,[102000]자동납부신규등록
금융결제원,140,RKF5,E200,103000,[103000]자동납부신규등록확인조회
금융결제원,140,RKF5,E200,111000,[111000]자동납부해지조회
금융결제원,140,RKF5,E200,112000,[112000]자동납부해지등록
금융결제원,140,RKF5,E200,113000,[113000]자동납부해지등록확인조회
금융결제원,140,RKF5,E200,201000,[201000]인터넷지로자동납부신규조회
금융결제원,140,RKF5,E200,202000,[202000]인터넷지로자동납부신규등록
금융결제원,140,RKF5,E200,211000,[211000]인터넷지로자동납부해지조회
금융결제원,140,RKF5,E200,212000,[212000]인터넷지로자동납부해지등록
금융결제원,140,RKF5,E200,301000,[301000]출금은행변경조회
금융결제원,140,RKF5,E200,302000,[302000]출금은행변경등록
금융결제원,140,RKF5,E200,303000,[303000]출금은행변경등록확인조회
금융결제원,140,RKF5,E400,302000,[302000]출금은행변경등록취소
금융결제원,140,RKF5,E500,202000,[202000]인터넷지로자동납부신규등록취소
금융결제원,140,RKF5,E500,212000,[212000]인터넷지로자동납부해지등록취소
금융결제원,140,RKF5,E500,302000,[302000]출금은행변경등록취소
금융결제원,140,RKF5,E700,994001,[994001]자동납부신청등록거래
금융결제원,140,RKF5,E800,000001,[000001]개시
금융결제원,140,RKF5,E800,000004,[000004]종료
금융결제원,140,RKF5,E800,000301,[000301]회선시험
금융결제원,140,RKF5,T400,202000,[202000]인터넷지로자동납부신규등록취소
금융결제원,140,RKF5,T400,212000,[212000]인터넷지로자동납부해지등록취소
금융결제원,140,RKF5,T400,302000,[302000]출금은행변경등록취소
금융결제원,140,RKF6,0200,000020,[000020]실시간계좌실명조회
금융결제원,140,RKF6,0200,000030,[000030]출금이체신청
금융결제원,140,RKF6,0200,000040,[000040]출금이체해지
금융결제원,140,RKF6,0800,001,[001]개시
금융결제원,140,RKF6,0800,002,[002]종료
금융결제원,140,RKF6,0800,301,[301]회선시험
금융결제원,140,RKF6,9800,301,[301]회선시험
금융결제원,140,RKF6,E200,000020,[000020]실시간계좌실명조회
금융결제원,140,RKF6,E200,000030,[000030]출금이체신청
금융결제원,140,RKF6,E200,000040,[000040]출금이체해지
금융결제원,140,RKF6,E500,000030,[000030]출금이체신청취소
금융결제원,140,RKF6,E500,000040,[000040]출금이체해지취소
금융결제원,140,RKF6,E800,001,[001]개시
금융결제원,140,RKF6,E800,002,[002]종료
금융결제원,140,RKF6,E800,301,[301]회선시험
금융결제원,140,RKF6,T400,000030,[000030]출금이체신청취소
금융결제원,140,RKF6,T400,000040,[000040]출금이체해지취소
금융결제원,140,RKF7,0200,408900,[408900]PG출금
금융결제원,140,RKF7,0200,409000,[409000]PG 집금계좌조회
금융결제원,140,RKF7,0200,409200,[409200]PG고객보안정보조회
금융결제원,140,RKF7,0200,409300,[409300]실시간PG출금지시
금융결제원,140,RKF7,0200,409400,[409400]실시간PG입금지시
금융결제원,140,RKF7,0800,001,[001]개시
금융결제원,140,RKF7,0800,002,[002]종료
금융결제원,140,RKF7,0800,003,[003]장애통보
금융결제원,140,RKF7,0800,005,[005]장애회복
금융결제원,140,RKF7,0800,301,[301]회선시험
금융결제원,140,RKF7,9800,001,[001]재개시
금융결제원,140,RKF7,9800,003,[003]장애통보
금융결제원,140,RKF7,9800,005,[005]장애회복
금융결제원,140,RKF7,9800,301,[301]회선시험
금융결제원,140,RKF7,E200,408900,[408900]PG출금
금융결제원,140,RKF7,E200,409000,[409000]PG집금계좌조회
금융결제원,140,RKF7,E200,409200,[409200]PG고객보안정보조회
금융결제원,140,RKF7,E200,409300,[409300]실시간PG출금지시
금융결제원,140,RKF7,E200,409400,[409400]실시간PG입금지시
금융결제원,140,RKF7,E500,408900,[408900]PG출금취소
금융결제원,140,RKF7,E500,409300,[409300]실시간PG출금취소
금융결제원,140,RKF7,E800,001,[001]개시
금융결제원,140,RKF7,E800,002,[002]종료
금융결제원,140,RKF7,E800,003,[003]장애통보
금융결제원,140,RKF7,E800,005,[005]장애회복
금융결제원,140,RKF7,E800,301,[301]회선시험
금융결제원,140,RKF7,T400,408900,[408900]PG출금취소
금융결제원,140,RKF7,T400,409300,[409300]실시간PG출금취소
금융결제원,140,RKF8,0200,301200,[301200]잔액조회
금융결제원,140,RKF8,0200,301400,[301400]비대면실명확인조회
금융결제원,140,RKF8,0200,302100,[302100]입금조회
금융결제원,140,RKF8,0200,302200,[302200]출금조회
금융결제원,140,RKF8,0200,302300,[302300]입출금조회
금융결제원,140,RKF8,0200,303100,[303100]입금지정조회
금융결제원,140,RKF8,0200,303200,[303200]출금지정조회
금융결제원,140,RKF8,0200,303300,[303300]입출금지정조회
금융결제원,140,RKF8,0200,408000,[408000]지로이체출금
금융결제원,140,RKF8,0800,001,[001]개시
금융결제원,140,RKF8,0800,002,[002]종료
금융결제원,140,RKF8,0800,003,[003]장애통보
금융결제원,140,RKF8,0800,005,[005]장애회복
금융결제원,140,RKF8,0800,201,[201]종료예고
금융결제원,140,RKF8,0800,301,[301]회선시험
금융결제원,140,RKF8,9200,301400,[301400]비대면실명확인조회
금융결제원,140,RKF8,9800,001,[001]재개시
금융결제원,140,RKF8,9800,003,[003]장애통보
금융결제원,140,RKF8,9800,005,[005]장애회복
금융결제원,140,RKF8,9800,301,[301]회선시험
금융결제원,140,RKF8,E200,301200,[301200]잔액조회
금융결제원,140,RKF8,E200,301400,[301400]비대면실명확인조회
금융결제원,140,RKF8,E200,302100,[302100]입금조회
금융결제원,140,RKF8,E200,302200,[302200]출금조회
금융결제원,140,RKF8,E200,302300,[302300]입출금조회
금융결제원,140,RKF8,E200,303100,[303100]입금지정조회
금융결제원,140,RKF8,E200,303200,[303200]출금지정조회
금융결제원,140,RKF8,E200,303300,[303300]입출금지정조회
금융결제원,140,RKF8,E200,408000,[408000]지로이체출금
금융결제원,140,RKF8,E500,408000,[408000]지로이체출금취소
금융결제원,140,RKF8,E800,001,[001]개시
금융결제원,140,RKF8,E800,002,[002]종료
금융결제원,140,RKF8,E800,003,[003]장애통보
금융결제원,140,RKF8,E800,005,[005]장애회복
금융결제원,140,RKF8,E800,201,[201]종료예고
금융결제원,140,RKF8,E800,301,[301]회선시험
금융결제원,140,RKF8,T400,408000,[408000]지로이체출금취소
금융결제원,140,RKF9,0200,300000,[300000]자금반환청구
금융결제원,140,RKF9,0200,400000,[400000]자금반환
금융결제원,140,RKF9,0800,001000,[001000]개시
금융결제원,140,RKF9,0800,002000,[002000]종료예고
금융결제원,140,RKF9,0800,003000,[003000]종료
금융결제원,140,RKF9,0800,004000,[004000]장애통보
금융결제원,140,RKF9,0800,005000,[005000]장애회복
금융결제원,140,RKF9,0800,006000,[006000]회선시험
금융결제원,140,RKF9,9200,300000,[300000]자금반환청구
금융결제원,140,RKF9,9200,400000,[400000]자금반환
금융결제원,140,RKF9,9800,004000,[004000]장애통보
금융결제원,140,RKF9,9800,005000,[005000]장애회복
금융결제원,140,RKF9,9800,006000,[006000]회선시험
금융결제원,140,RKF9,9800,009000,[009000]은행상태확인
금융결제원,140,RKF9,E200,300000,[300000]자금반환청구
금융결제원,140,RKF9,E200,400000,[400000]자금반환
금융결제원,140,RKF9,E800,001000,[001000]개시
금융결제원,140,RKF9,E800,002000,[002000]종료예고
금융결제원,140,RKF9,E800,003000,[003000]종료
금융결제원,140,RKF9,E800,004000,[004000]장애통보
금융결제원,140,RKF9,E800,005000,[005000]장애회복
금융결제원,140,RKF9,E800,006000,[006000]회선시험
금융결제원,140,RKF9,T200,300000,[300000]자금반환청구(지연응답)
금융결제원,140,RKF9,T200,400000,[400000]자금반환(지연응답)
금융결제원,140,RKF9,T800,009000,[009000]은행상태확인
금융결제원,140,RKFA,0800,001000,[001000]개시
금융결제원,140,RKFA,0800,002000,[002000]종료
금융결제원,140,RKFA,0800,003000,[003000]회선시험
금융결제원,140,RKFA,0800,004000,[004000]장애통보
금융결제원,140,RKFA,0800,005000,[005000]장애회복
금융결제원,140,RKFB,0200,200000,[200000]사용자등록
금융결제원,140,RKFB,0200,300000,[300000]중계센터수취조회
금융결제원,140,RKFB,0200,310000,[310000]이용기관수취조회
금융결제원,140,RKFB,0200,400000,[400000]이체
금융결제원,140,RKFB,0200,500000,[500000]잔액조회
금융결제원,140,RKFB,0200,510000,[510000]거래내역 조회
금융결제원,140,RKFB,0200,520000,[520000]계좌실명 조회
금융결제원,140,RKFB,0200,600000,[600000]처리결과조회
금융결제원,140,RKFB,0200,700000,[700000]자금청구 접수
금융결제원,140,RKFB,0400,400000,[400000]이체
금융결제원,140,RKFB,0700,400000,[400000]집계
금융결제원,140,RKFB,0800,001000,[001000]개시
금융결제원,140,RKFB,0800,002000,[002000]종료예고
금융결제원,140,RKFB,0800,003000,[003000]종료
금융결제원,140,RKFB,0800,004000,[004000]장애
금융결제원,140,RKFB,0800,005000,[005000]장애회복
금융결제원,140,RKFB,0800,006000,[006000]TEST CALL
금융결제원,140,RKFB,9210,200000,[200000]사용자등록
금융결제원,140,RKFB,9210,300000,[300000]중계센터수취조회
금융결제원,140,RKFB,9210,310000,[310000]이용기관수취조회
금융결제원,140,RKFB,9210,400000,[400000]이체
금융결제원,140,RKFB,9210,500000,[500000]잔액조회
금융결제원,140,RKFB,9210,510000,[510000]거래내역 조회
금융결제원,140,RKFB,9210,600000,[600000]처리결과조회
금융결제원,140,RKFB,9210,700000,[700000]자금청구 접수
금융결제원,140,RKFB,9800,004000,[004000]장애
금융결제원,140,RKFC,0700,994001,[994001]지로계정
금융결제원,140,RKFC,0700,994201,[994201]공공계정
금융결제원,140,RKFC,0800,000301,[000301]회선시험
금융결제원,140,RKFC,9200,301005,[301005]4대징수고지내역간략조회
금융결제원,140,RKFC,9200,301006,[301006]4대징수건보연금고지내역상세조회
금융결제원,140,RKFC,9200,301007,[301007]사회보험징수통합고지내역간략조회
금융결제원,140,RKFC,9200,302005,[302005]4대징수납부결과통지
금융결제원,140,RKFC,9200,303006,[303006]4대징수납부내역상세조회
금융결제원,140,RKFC,9200,303007,[303007]4대징수납부내역간략조회
금융결제원,140,RKFC,9200,401005,[401005]일반지로고지내역간략조회
금융결제원,140,RKFC,9200,402001,[402001]일반지로납부결과통지.예약신청(조회납부용)
금융결제원,140,RKFC,9200,402005,[402005]일반지로납부결과통지.예약신청(입력납부용)
금융결제원,140,RKFC,9200,403005,[403005]일반지로납부내역간략조회
금융결제원,140,RKFC,9200,403006,[403006]일반지로납부내역상세조회
금융결제원,140,RKFC,9200,623002,[623002]건별예약현황상세조회
금융결제원,140,RKFC,9200,623007,[623007]건별예약현황간략조회
금융결제원,140,RKFC,9200,995005,[995005]지로이용기관조회
금융결제원,140,RKFC,E400,992001,[992001]납부(재)취소
금융결제원,140,RKFC,E700,994001,[994001]지로계정
금융결제원,140,RKFC,E700,994201,[994201]공공계정
금융결제원,140,RKFC,E800,000301,[000301]회선시험
금융결제원,140,RKFE,TREQ,501100,[501100]주민등록증진위확인
금융결제원,140,RKFE,TREQ,501110,[501110]운전면허증진위확인
금융결제원,140,RKFE,TREQ,501120,[501120]외국인등록증진위확인
